gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
OPLAH,False,0.022113406153645737,1.7341365377960938,0.2346667,0,False
OPN3,False,0.06265863966985091,1.7334031338710418,0.25774717,0,False
OPN5,False,0.0007932923032824955,1.2875148770835885,-1.2234389,0,False
OPRD1,False,0.050818043722371156,1.807680050835912,0.48967052,0,False
OPRL1,False,0.018404572931172224,1.6487743980189986,-0.040987212,0,False
OPTN,False,0.20592735591943068,1.697191018088324,0.11915353,0,False
OR2C3,False,0.004372914215479532,1.5231803354304225,-0.4807415,0,False
OR2W3,False,0.0010597833253726068,1.1855402278739373,-1.6342411,0,False
OR7D2,False,0.030437260298520844,1.7288259905653502,0.24384606,0,False
OR7E24,False,0.07259499963742229,1.69778486475288,0.14011477,0,False
OR7E47P,False,0.2363358821329639,1.7504851762914684,0.30927452,0,False
OR9Q1,False,0.002625574033267843,1.4818290780238583,-0.60792476,0,False
ORAI1,False,0.22611523272676987,1.798542840205174,0.46303645,0,False
ORAI2,False,0.23311193171110955,1.5561822842065334,-0.35896605,0,False
ORAI3,False,0.24907558394810275,1.661918813575768,0.0006323688,0,False
ORAOV1,False,0.1654961060558321,1.7527550288940754,0.32090807,0,False
ORC1,False,0.014701221467074616,1.5450362598815024,-0.41694888,0,False
ORC2,False,0.14248847383036312,1.7366397566084721,0.2728852,0,False
ORC3,False,0.1464493919445104,1.661767895606555,-0.0039420277,0,False
ORC4,False,0.4642122102045238,1.7870160968037134,0.11237518,0,False
ORC6,False,0.15631569897488926,1.7027680163848709,0.14502573,0,False
ORM1,False,0.0018753517234852217,1.1634345768355923,-1.6908474,0,False
ORMDL1,False,0.54906234518948,1.6881228766329512,-0.7899372,0,False
ORMDL2,False,0.4216809944426797,1.7502436981553309,-0.13225909,0,False
ORMDL3,False,1.4447386067202146,2.008412460741708,0.28546432,0,False
OS9,False,0.9618573696715809,1.7303852167883016,-0.5281431,0,False
OSBP,False,0.516695866959637,1.7675893325718897,-0.01727685,0,False
OSBP2,False,0.16471114360938574,1.7025793461671923,0.1427178,0,False
OSBPL11,False,0.17458617894285006,1.7425913319491384,0.2749249,0,False
OSBPL1A,False,0.1944205867008335,1.708736148070823,0.15880173,0,False
OSBPL2,False,0.26224293667331233,1.7202131437593082,-0.022968931,0,False
OSBPL3,False,0.019481725240686705,1.721326390254033,0.20867418,0,False
OSBPL5,False,0.013164930228837388,1.6471444180214603,-0.03675343,0,False
OSBPL6,False,0.19636773010767092,1.7329408107381443,0.24443878,0,False
OSBPL7,False,0.05595496874719901,1.6443917911764299,-0.055810258,0,False
OSBPL8,False,0.4466232035044322,1.8135211573169667,0.28611594,0,False
OSBPL9,False,0.9134308708200529,1.9590275666969355,0.5715398,0,False
OSCP1,False,0.2516913554697824,1.6673251356225336,0.024889879,0,False
OSER1,False,0.161411839331899,1.6570175258018682,-0.010744624,0,False
OSGEP,False,0.12155953652608359,1.6508848667930336,-0.030934103,0,False
OSGEPL1,False,0.12072717631293342,1.8445760360913954,0.62849426,0,False
OSGIN1,False,0.00353746155671504,1.1586448894782546,-1.7346586,0,False
OST4,False,1.4492256241072468,1.8309935573986027,-0.5003535,0,False
OSTC,False,1.5025292309446092,1.9210322823643406,-0.093104705,0,False
OSTF1,False,0.05050759126664374,1.5825137839000192,-0.25467798,0,False
OSTM1,False,0.16066575527134053,1.703316973680199,0.15390114,0,False
OTOA,False,0.0008094787807987803,0.9917197308151335,-2.2831438,0,False
OTOF,False,0.00031424770509545064,0.8293140860111449,0.10494192,0,False
OTOGL,False,0.0031950015056634177,1.4760310743676244,-0.6692947,0,False
OTOP3,False,0.008011144891758236,1.5742119842487168,-0.29767406,0,False
OTUB1,False,1.0015040059577762,1.7950602193540588,-0.21589261,0,False
OTUD4,False,0.3501141701595604,1.7231751702989517,-0.34543538,0,False
OTUD5,False,0.662822240685849,1.7206173393892654,-0.58314896,0,False
OTUD6B,False,0.1460677311454986,1.619821069030867,-0.14467837,0,False
OTUD7A,False,0.14725754162330673,1.7610934376093441,0.33459917,0,False
OTUD7B,False,0.2076644826926733,1.7734500447233108,0.39370432,0,False
OTULIN,False,0.19203834030847083,1.680529646554418,0.068571724,0,False
OTX1,False,0.000521493697420536,1.0634676983526186,-2.058811,0,False
OTX2,False,0.005048688987826358,1.7812793462995318,0.42220384,0,False
OVCH1,False,0.00025111546272722866,0.3986157390790592,-1.3200474,0,False
OVGP1,False,0.0445593086612546,1.6281264263959998,-0.12044617,0,False
OVOL2,False,0.03701186355725944,1.6759295121583773,0.0520096,0,False
OXA1L,False,0.8242453604732287,1.711517361551135,-0.69347996,0,False
OXCT1,False,0.07627078991382402,1.5779367844417869,-0.27297947,0,False
OXER1,False,0.01387460518974211,1.6834767726832727,0.06385093,0,False
OXLD1,False,0.10389345676239578,1.614309463950201,-0.16376168,0,False
OXNAD1,False,0.06286045815679084,1.6643077718082988,0.010155802,0,False
OXR1,False,0.23725526179582576,1.7177543156605477,0.19503847,0,False
OXSM,False,0.041516016113638685,1.6662719036659777,0.022375911,0,False
OXSR1,False,0.33069444530558395,1.6661601173368916,-0.74546874,0,False
OXT,False,0.0015172784432899331,1.3670560499225304,-0.9743994,0,False
P2RX1,False,0.0371392358210994,1.8657221664283954,0.7011406,0,False
P2RX2,False,0.005973432116898875,1.610590631227391,-0.19366267,0,False
P2RX4,False,0.2020362580910927,1.6780408060721839,0.05380569,0,False
P2RX5,False,0.005168617452943149,1.6824439853634559,0.08172269,0,False
P2RX6,False,0.0030776847326655886,1.237061528345691,-1.4451035,0,False
P2RY1,False,0.004827433073116564,1.6117817529679799,-0.15901694,0,False
P2RY11,False,0.13046074419020304,1.6608071640327162,0.003062071,0,False
P2RY2,False,0.00012933613779634627,0.3853382130012223,-1.3639768,0,False
P3H1,False,0.2361487371798258,1.5943130289653327,-0.23040576,0,False
P3H3,False,0.0609025691438593,1.4446114825028575,-0.7317616,0,False
P3H4,False,0.15436761343251293,1.6379567939958766,-0.07748433,0,False
P4HA1,False,0.45451433058678964,1.7463489994454218,-0.16908301,0,False
P4HA2,False,0.1597034147485809,1.7043522908242918,0.14123,0,False
P4HB,False,1.572606064039167,1.8481424963953101,-0.43444812,0,False
P4HTM,False,0.8017783821777164,1.8215567899870262,0.004993217,0,False
PA2G4,False,1.037281768105879,1.781567049051528,-0.29178724,0,False
PAAF1,False,0.28089428209463985,1.6812154384369569,-0.6254036,0,False
PABPC1L,False,0.11828383052867464,1.744147370076698,0.27840403,0,False
PABPC1L2A,False,0.00044581488323609147,0.8987318282547417,-2.5571034,0,False
PABPC3,False,0.8892833358982686,1.8105684573608343,-0.15506242,0,False
PABPC4,False,1.2312472179210148,1.7913689101712658,-0.521739,0,False
PABPC4L,False,0.022034072935237355,1.793950172948585,0.45485646,0,False
PABPC5,False,0.019093354098007394,1.5192043369142008,-0.46439815,0,False
PABPN1,False,1.7075869351464288,1.7820424617436883,-0.6788958,0,False
PABPN1L,False,0.018936000253314197,1.7725465049600717,0.38082817,0,False
PACRG,False,0.1179285802213863,1.7700893686677501,0.3736361,0,False
PACRGL,False,0.15470737533367407,1.781058891179044,0.39829603,0,False
PACS2,False,0.4544161081084914,1.7042393193072705,-0.4520603,0,False
PACSIN2,False,0.4473568710294674,1.8014232176216145,0.21110065,0,False
PACSIN3,False,0.14438978344584502,1.831235572418794,0.5731025,0,False
PADI2,False,0.0040621817807063336,1.453952234087175,-0.69141287,0,False
PAF1,False,0.23895199653465593,1.6650775614192763,0.018416718,0,False
PAFAH1B1,False,0.9708087542453676,1.8617608348606234,0.09163743,0,False
PAFAH1B2,False,1.4170132050909374,1.8870540484722786,-0.24872965,0,False
PAFAH1B3,False,1.0945226098400722,1.8538358613161758,-0.0858328,0,False
PAFAH2,False,0.0458000567900605,1.627022656878403,-0.12206011,0,False
PAG1,False,0.012474975960773717,1.5833404833793447,-0.2534008,0,False
PAGR1,False,0.18253365784443903,1.6005641335523775,-0.20960186,0,False
PAH,False,0.028791302976001083,1.5903268656450922,-0.22375302,0,False
PAICS,False,0.9188464224179146,1.7614759565080678,-0.38541806,0,False
PAIP1,False,0.9540064680096463,1.7809001496541148,-0.30040458,0,False
PAIP2,False,0.9324303483614645,1.7315702297104472,-0.5370505,0,False
PAIP2B,False,0.2787393188345998,1.6458847911426195,-0.38298172,0,False
PAK1,False,0.38897145235714614,1.7979336021738122,0.18870576,0,False
PAK1IP1,False,0.16572671116213106,1.6789594345552374,0.06307901,0,False
PAK2,False,0.9897234983515566,1.849236680747584,0.033495817,0,False
PAK4,False,0.7752633476663401,1.6966096332474916,-0.744077,0,False
PALB2,False,0.15049245018088991,1.7854227623464056,0.4152379,0,False
PALD1,False,0.004024817743442266,1.6486638892641017,-0.048165407,0,False
PALLD,False,0.5473072624598087,1.8071057015482146,0.12855266,0,False
PALM,False,0.3697361867434832,1.7439185235924395,-0.20108728,0,False
PALM3,False,0.020719707328227345,1.5467551526868761,-0.38491958,0,False
PALMD,False,0.024710075444028312,1.7778469169449058,0.39515054,0,False
PAM16,False,0.20440299479426388,1.6376995417873932,-0.08078614,0,False
PAN3,False,0.2467209053590212,1.7218743742785976,0.214672,0,False
PANK2,False,0.33388321714248814,1.7495797555769603,-0.140839,0,False
PANK3,False,0.946102949419946,1.8381026835844665,-0.014750405,0,False
PANK4,False,0.12190808351941128,1.7832842354550804,0.42557082,0,False
PANO1,False,0.08103447496629079,1.5902887237913241,-0.24039744,0,False
PANX1,False,0.10617373019679396,1.727343557975694,0.22314246,0,False
PANX2,False,0.01151211040094988,1.6647086138790552,0.003189001,0,False
PAOX,False,0.03869377737337172,1.613541722298958,-0.17081144,0,False
PAPD4,False,0.38540827106724523,1.7108972277956016,-0.43983677,0,False
PAPD7,False,0.27906597809346545,1.7719692539224736,0.0018791431,0,False
PAPLN,False,0.0028510643154577775,1.1603846740341939,-1.7113271,0,False
PAPOLA,False,1.0438772259032305,1.747629567781684,-0.4608567,0,False
PAPOLB,False,0.002438766027513393,0.941212725207722,-2.465203,0,False
PAPOLG,False,0.23788236536275686,1.7791603073972326,0.40191418,0,False
PAPPA,False,0.0017120014427008683,1.2505848216204472,-1.4120876,0,False
PAPSS1,False,1.4349030637448168,2.0213680198191,0.35043564,0,False
PAPSS2,False,0.6013430059091688,1.9206765716392264,0.7234889,0,False
PAQR3,False,0.1668691885338866,1.746258969497474,0.28809348,0,False
PAQR4,False,0.055202218983337464,1.5329857286995994,-0.43348092,0,False
PAQR5,False,0.036805229193984906,1.6923632974209837,0.09725495,0,False
PAQR6,False,0.14645876989715684,1.8590017169959507,0.6698771,0,False
PAQR7,False,0.051549013926378076,1.6782742804506503,0.051562104,0,False
PAQR9,False,0.012272266737855295,1.623136530135735,-0.1387493,0,False
PARD3,False,0.3782435747901236,1.7804540921552785,0.06331184,0,False
PARD3B,False,0.12679316649486488,1.7904225765303696,0.44167972,0,False
PARD6A,False,0.08319334512187979,1.489293710167607,-0.58727676,0,False
PARD6G,False,0.3175115258420576,1.8338807399258976,0.44175467,0,False
PARG,False,0.2208020473280543,1.7429686834813634,0.27964973,0,False
PARK2,False,0.007143613987577193,1.4511361451513032,-0.7229833,0,False
PARK7,False,1.3801418295486005,1.7185435376835558,-0.91072166,0,False
PARL,False,0.6064019055491382,1.7727876599534356,-0.23803587,0,False
PARM1,False,0.13105762886105163,1.6992300457211367,0.13350508,0,False
PARN,False,0.19026838704469579,1.7252828853471733,0.21193454,0,False
PARP1,False,1.2269730060161694,1.8106309380519172,-0.4408144,0,False
PARP10,False,0.013241775396571724,1.779841153873738,0.39379284,0,False
PARP11,False,0.08796235287400228,1.6675214747334461,0.016432213,0,False
PARP14,False,0.12254172159458313,1.8146353660450525,0.52123654,0,False
PARP2,False,0.15152040879423384,1.7734279582632744,0.3825075,0,False
PARP3,False,0.01185469115202063,1.5543995100573422,-0.37040502,0,False
PARP4,False,0.14654780618484187,1.7649928477792614,0.35241908,0,False
PARP6,False,0.3366536952635465,1.6654360648890028,-0.7339548,0,False
PARP9,False,0.16810938198729414,1.7981268593290283,0.45946726,0,False
PARS2,False,0.10265066930827305,1.703474573098557,0.14907138,0,False
PART1,False,0.00010646716051530571,0.288037718323936,-1.6859009,0,False
PARVA,False,0.2778675289083119,1.8005233401050638,0.34613964,0,False
PARVB,False,0.5532767743335559,1.837661606697337,0.3086832,0,False
PASK,False,0.11693520903921345,1.8178546122793757,0.53114134,0,False
PATJ,False,0.35879536288850533,1.6629473305131945,-0.7588863,0,False
PATZ1,False,0.5385284991621808,1.7382618796582863,-0.35651746,0,False
PAUPAR,False,0.018565374449714983,1.5006382055289804,-0.529123,0,False
PAWR,False,0.36728544913334243,1.77339590193358,0.013652056,0,False
PAX1,False,0.005850288433288951,1.3539465285815089,-1.0435264,0,False
PAX2,False,0.0043241429796983324,1.514135235215976,-0.53648484,0,False
PAX9,False,0.0006572175771037692,1.4245009477964594,-0.8089979,0,False
PAXBP1,False,0.3901189187428479,1.8338627084502686,0.42368603,0,False
PBDC1,False,0.4408953182126478,1.758207628371268,-0.09775563,0,False
PBRM1,False,0.8493613225617422,1.6984590617516484,-0.6961944,0,False
PBX1,False,1.8687807320577026,2.137509843831948,0.12338702,0,False
PBX2,False,0.8027495957978055,1.6844364840322168,-0.78760207,0,False
PBX4,False,0.05653207983314343,1.5907926055032295,-0.24340476,0,False
PBXIP1,False,0.318599331587042,1.653845516673389,-0.8014602,0,False
PC,False,0.0786270913757641,1.8413460921362574,0.61511284,0,False
PCA3,False,0.002481467593003335,1.4097727695465665,-0.8224796,0,False
PCAT1,False,0.0010434775447624744,1.619704029743366,-0.13473392,0,False
PCAT7,False,0.029097449380431933,1.567944890105009,-0.30391774,0,False
PCBD1,False,1.7041342616745734,2.038755073810421,-0.097796574,0,False
PCBD2,False,0.049999979495876284,1.5374176959217278,-0.41914952,0,False
PCBP1,False,1.94065210806478,1.8052440720663911,-0.75714105,0,False
PCBP2,False,1.9261840984531913,1.818390503545837,-0.7893908,0,False
PCBP2-OT1,False,0.004930609001081442,1.4803462625597579,-0.61276394,0,False
PCBP3-OT1,False,0.0003306456243163309,0.490478010593625,-4.0458455,0,False
PCBP4,False,0.9074413201231191,1.7542331974348957,-0.42180467,0,False
PCCA,False,0.2525695659387852,1.6933437451830513,0.11702161,0,False
PCDH1,False,0.04998528559242115,1.5631149910117594,-0.34368727,0,False
PCDH10,False,0.05932430347359436,1.9016569608840461,0.81960696,0,False
PCDH11X,False,0.007683218108378331,1.4437263861947391,-0.72275573,0,False
PCDH11Y,False,0.0024242387482264123,1.3042270156661244,-1.244736,0,False
PCDH12,False,0.0051680578249430065,1.6837604777498247,0.093990766,0,False
PCDH15,False,0.0026971223427589164,1.265451435123964,-1.3475524,0,False
PCDH20,False,0.022084751953221547,1.7009877845600117,0.13397197,0,False
PCDHA1,False,0.03405159667702419,1.477718537355228,-0.61537063,0,False
PCDHA10,False,0.11736141612600093,1.743242611042108,0.2760221,0,False
PCDHA12,False,0.05935768032203628,1.5273723503132608,-0.46163207,0,False
PCDHA13,False,0.0021655815005122998,0.962718297757329,-2.3728266,0,False
PCDHA2,False,0.00031606154450967234,1.0266326680385536,-2.142831,0,False
PCDHA3,False,0.0058788587839772675,1.5826447998099185,-0.2892142,0,False
PCDHA4,False,0.008511751291142842,1.5194847838312247,-0.48619387,0,False
PCDHA6,False,0.012243065125387746,1.4419201475676935,-0.754072,0,False
PCDHA7,False,0.009093400193288336,1.6231682220211279,-0.11621025,0,False
PCDHA9,False,0.023220592797790734,1.632758780495543,-0.08108979,0,False
PCDHAC1,False,0.01295557673809043,1.6238401979118136,-0.13936551,0,False
PCDHB1,False,0.006244404365656674,1.382785779269859,-0.92252696,0,False
PCDHB11,False,0.03036833967393114,1.7058407940899607,0.16653945,0,False
PCDHB12,False,0.008712233784651108,1.726779045569792,0.23236963,0,False
PCDHB14,False,0.13223618642128437,1.8643195031119517,0.6906087,0,False
PCDHB16,False,0.07165499581471557,1.80809487421319,0.50510246,0,False
PCDHB2,False,0.6207665168584824,1.8273412220009162,0.11614154,0,False
PCDHB3,False,0.020721333737482476,1.6845981928817553,0.069647886,0,False
PCDHB4,False,0.04514025465826991,1.8264237376161185,0.5659131,0,False
PCDHB5,False,0.45296885545507304,1.8405470985943975,0.48406535,0,False
PCDHB6,False,0.017510823058064676,1.6591737775013127,-0.027986988,0,False
PCDHB7,False,0.0029023605359184738,1.6283413635677144,-0.10970144,0,False
PCDHB8,False,0.0024769567909796843,1.5525856595252856,-0.37716287,0,False
PCDHGA1,False,0.0008391999019299973,1.5492842920622496,-0.40250474,0,False
PCDHGA10,False,0.017572767526522114,1.6276253306635269,-0.12106376,0,False
PCDHGA11,False,0.00174442023226334,1.3242743612724939,-1.1433438,0,False
PCDHGA12,False,0.0013317263144427354,1.3231503190301606,-1.1052595,0,False
PCDHGA2,False,0.0010628151932957166,1.3376084307849472,-1.1054736,0,False
PCDHGA3,False,0.001022321535884821,0.8980814334720058,-2.6100218,0,False
PCDHGA4,False,0.0010317064204708997,0.9823757374065181,-2.3161163,0,False
PCDHGA5,False,0.0016532028409554996,1.6259866199714117,-0.10371521,0,False
PCDHGA6,False,0.0036094885180796748,1.370837966989504,-1.0028619,0,False
PCDHGA8,False,0.005515512276671778,1.5917377023856745,-0.23444773,0,False
PCDHGA9,False,0.0005441493906360367,0.6752140810448207,-0.6625608,0,False
PCDHGB4,False,0.059121629258143404,1.5816023867827298,-0.27656,0,False
PCDHGB5,False,0.000728900320592943,1.1754523416909772,-1.6657652,0,False
PCDHGB7,False,0.0017196997625656735,1.1881994074603188,-1.6071537,0,False
PCDHGC3,False,0.005915981564568335,1.3401363951085192,-1.0751806,0,False
PCED1A,False,0.29682175383649845,1.8069823786406616,0.26316905,0,False
PCF11,False,0.37670293575428226,1.8109565106262389,0.26924306,0,False
PCGF1,False,0.15258137177578462,1.7780977633754107,0.3973709,0,False
PCGF2,False,0.8620242363679456,1.7491569878178512,-0.444156,0,False
PCGF3,False,0.7203368191298933,1.7743846740098599,-0.22989942,0,False
PCGF5,False,0.13467496186319272,1.7122223355991055,0.16968983,0,False
PCGF6,False,0.11528661973360035,1.6640434319918946,0.0051329085,0,False
PCIF1,False,0.4314701894778199,1.7065227177055577,-0.4350252,0,False
PCK1,False,0.00022294505672794277,0.693855169009894,-3.3110945,0,False
PCK2,False,0.11778652996324769,1.640436035059033,-0.07313274,0,False
PCLO,False,0.24777661693645364,1.7595171673039074,0.34173357,0,False
PCM1,False,0.9938348070054859,1.8416148910370886,0.008033599,0,False
PCMT1,False,1.020793103418224,1.9837578180245545,0.6872295,0,False
